ID_FILM,TITRE,GENRES,TAGS
167036,Tous en scène 2,Animation|Comédie|Familial|Musique,animation comédie familial musique
167064,I Am Not Your Negro,Documentaire,documentaire
167370,Assassin's Creed,Action|Aventure|Science-Fiction,action aventure science-fiction
167380,Mes vies de chien,Aventure|Comédie|Drame|Familial|Fantastique,aventure comédie drame familial fantastique
167538,Massacre au four à micro-ondes,Comédie|Horreur,comédie horreur
167634,Combat de profs,Comédie,comédie
167706,Shakespeare Behind Bars,Documentaire,documentaire
167732,Un chat pour la vie,Drame|Familial,drame familial
167746,LEGO Batman : Le film,Action|Animation|Comédie|Familial|Fantastique|Science-Fiction,action animation comédie familial fantastique science-fiction
167772,Coup de foudre au manoir hanté,Drame|Fantastique|Romance|Téléfilm,drame fantastique romance téléfilm
167790,The Good Bad boy,Drame,drame
167854,"Dana Carvey: Straight White Male, 60",Comédie,comédie
168026,Éditions uniques Marvel : Agent Carter,Action|Aventure|Fantastique|Science-Fiction,action aventure fantastique science-fiction
168144,Joe Rogan: Live,Comédie,comédie
168174,Jim Gaffigan: Cinco,Comédie,comédie
168248,John Wick 2,Action|Crime|Thriller,action crime thriller
168250,Get Out,Horreur|Mystère|Thriller,horreur mystère thriller
168252,Logan,Action|Drame|Science-Fiction,action drame science-fiction
168254,Kong : Skull Island,Action|Aventure|Fantastique,action aventure fantastique
168266,T2 Trainspotting,Crime|Drame,crime drame
168326,The Big Sick,Comédie|Drame|Romance,comédie drame romance
168350,100 Streets,Drame,drame
168456,Les Sicarios,Action|Aventure|Drame,action aventure drame
168492,Call Me by Your Name,Drame|Romance,drame romance
168608,Mudbound,Drame,drame
168632,Bill Burr: Walk Your Way Out,Comédie,comédie
168712,Cinquante nuances plus sombres,Drame|Romance,drame romance
168846,Neal Brennan: 3 Mics,Comédie,comédie
169034,Lemonade Mouth,Comédie|Drame|Téléfilm,comédie drame téléfilm
169180,American Fable,Drame|Thriller,drame thriller
169670,The Void,Horreur|Mystère|Science-Fiction,horreur mystère science-fiction
169904,"Guyver, La sentinelle de l'ombre",Action|Science-Fiction,action science-fiction
169912,Denis Leary: No Cure for Cancer,Comédie,comédie
169958,Buster's Mal Heart,Drame|Mystère,drame mystère
169992,Free Fire,Action|Crime|Mystère,action crime mystère
170289,La Mutante 3,Action|Horreur|Science-Fiction,action horreur science-fiction
170355,Mulholland Dr.,Drame|Mystère|Téléfilm|Thriller,drame mystère téléfilm thriller
170357,Dave Chappelle: The Age of Spin,Comédie,comédie
170399,CHiPs,Action|Comédie|Crime,action comédie crime
170401,Table 19,Comédie|Drame,comédie drame
170411,Dave Chappelle: Deep in the Heart of Texas,Comédie,comédie
170551,The Quiet Family,Comédie|Horreur,comédie horreur
170597,Пластилиновая ворона,Animation,animation
170697,Mary,Comédie|Drame|Familial,comédie drame familial
170705,The Making of 'Band of Brothers',Documentaire|Téléfilm,documentaire téléfilm
170813,Baywatch : Alerte à Malibu,Action|Comédie|Crime,action comédie crime
170817,Larguées,Action|Comédie,action comédie
170837,Grandeur Nature,Comédie|Familial|Fantastique|Téléfilm,comédie familial fantastique téléfilm
170875,Fast & Furious 8,Action|Crime|Thriller,action crime thriller
170897,Sandy Wexler,Comédie,comédie
170907,Betting on Zero,Documentaire,documentaire
170937,Win It All,Comédie,comédie
170939,Capitaine Superslip,Action|Animation|Comédie|Familial,action animation comédie familial
170945,It Comes at Night,Drame|Horreur|Mystère,drame horreur mystère
170957,Cars 3,Animation|Aventure|Comédie|Familial,animation aventure comédie familial
170993,"Sex, Lies & Murder",Comédie|Crime|Drame,comédie crime drame
171011,Planet Earth II: A World of Wonder,Documentaire,documentaire
171023,The Hero,Drame,drame
171251,Le procès d’une presse libre,Documentaire,documentaire
171631,Maria Bamford: Plan B,Comédie,comédie
171695,Robin Williams: Live on Broadway,Comédie,comédie
171701,La Mort de Louis XIV,Drame|Histoire,drame histoire
171751,मुन्ना भाई एम बी बी एस,Comédie|Drame,comédie drame
171759,Les Proies,Drame,drame
171763,Baby Driver,Action|Crime,action crime
171765,Okja,Aventure|Drame|Science-Fiction,aventure drame science-fiction
171811,Baraka à Beyrouth,Crime|Drame|Thriller,crime drame thriller
171867,# Pire Soirée,Comédie|Drame,comédie drame
172013,"Stefan Zweig, adieu l'Europe",Drame|Histoire,drame histoire
172215,Sauvés par le gong : L'aventure hawaïenne,Comédie,comédie
172229,Plain Clothes,Comédie|Mystère|Romance|Thriller,comédie mystère romance thriller
172233,Coup Monté,Drame|Romance,drame romance
172321,Late Night with Conan O'Brien: The Best of Triumph the Insult Comic Dog,Comédie,comédie
172461,Get Me Roger Stone,Documentaire|Histoire,documentaire histoire
172497,T2 3-D: Battle Across Time,Action|Aventure|Science-Fiction,action aventure science-fiction
172547,"Moi, Moche et Méchant 3",Action|Animation|Aventure|Comédie|Familial,action animation aventure comédie familial
172577,Падал прошлогодний снег,Animation|Comédie|Familial|Fantastique,animation comédie familial fantastique
172583,Следствие ведут Колобки,Animation,animation
172585,Карлсон вернулся,Animation|Aventure|Familial,animation aventure familial
172587,Каникулы в Простоквашино,Animation,animation
172589,Зима в Простоквашино,Animation,animation
172637,Les aventures du capitaine Bobardov,Action|Animation|Aventure|Comédie,action animation aventure comédie
172705,Tickling Giants,Documentaire,documentaire
172793,Вовка в Тридевятом царстве,Animation|Aventure|Familial|Fantastique,animation aventure familial fantastique
172825,Маугли. Похищение,Animation|Aventure|Familial,animation aventure familial
172875,Une histoire de détective,Animation|Crime|Science-Fiction,animation crime science-fiction
172881,Le Dernier Vol de l'Osiris,Action|Animation|Science-Fiction,action animation science-fiction
172887,L'Histoire de Kid,Animation|Science-Fiction,animation science-fiction
172909,Cheburashka et ses amis,Animation|Familial,animation familial
173145,La Planète des singes : Suprématie,Drame|Guerre|Science-Fiction,drame guerre science-fiction
173197,The Square,Drame,drame
173205,The Meyerowitz Stories,Comédie|Drame,comédie drame
173209,War Machine,Comédie|Drame|Guerre,comédie drame guerre
173235,Tokyo Girls : Les pop girls du Japon,Documentaire|Musique,documentaire musique
173253,Vir Das: Abroad Understanding,Comédie,comédie
173255,"Norm Macdonald: Hitler's Dog, Gossip & Trickery",Comédie,comédie
173291,Valérian et la Cité des Mille Planètes,Action|Aventure|Science-Fiction,action aventure science-fiction
173307,The Gracefield Incident,Action|Horreur|Mystère|Science-Fiction,action horreur mystère science-fiction
173317,Shadow World,Documentaire|Histoire,documentaire histoire
173351,"Ух ты, говорящая рыба!",Animation|Familial,animation familial
173355,Путешествие муравья,Animation,animation
173535,Sherlock Holmes et le Dr Watson- la chasse au tigre,Aventure|Crime|Mystère|Téléfilm,aventure crime mystère téléfilm
173751,Tiger Raid,Thriller,thriller
173925,The Seven Sisters,Comédie|Romance,comédie romance
173941,Atomic Blonde,Action|Thriller,action thriller
173963,Ghosts and Empties,, 
174045,Goon: Le Dernier des Durs à Cuire,Comédie,comédie
174055,Dunkerque,Action|Drame|Guerre,action drame guerre
174141,La Belladone de la tristesse,Animation|Drame|Fantastique,animation drame fantastique
174479,Unedited Footage of a Bear,Horreur|Thriller,horreur thriller
174727,Good Time,Crime|Drame|Thriller,crime drame thriller
174737,Don Camillo en Russie,Comédie|Histoire,comédie histoire
174815,La Maison,Animation|Comédie|Drame|Horreur,animation comédie drame horreur
174909,Logan Lucky,Action|Comédie|Crime|Drame,action comédie crime drame
175197,La tour sombre,Action|Aventure|Fantastique|Science-Fiction,action aventure fantastique science-fiction
175199,Annabelle 2 : La Création du Mal,Horreur|Mystère|Thriller,horreur mystère thriller
175293,Крокодил Гена,Animation|Familial,animation familial
175387,По следам бременских музыкантов,Animation|Aventure|Familial,animation aventure familial
175397,Down In The Deep Blue Sea,Animation|Musique,animation musique
175401,Волк и телёнок,Animation,animation
175431,Бобик в гостях у Барбоса,Animation|Comédie,animation comédie
175435,Tom et Jerry - L'Anneau magique,Action|Animation|Comédie|Familial|Fantastique,action animation comédie familial fantastique
175475,Le Monde secret des Emojis,Animation|Comédie|Familial,animation comédie familial
175485,Death Note,Crime|Drame|Fantastique|Horreur|Thriller,crime drame fantastique horreur thriller
175577,Rory Scovel Tries Stand-Up for the First Time,Comédie,comédie
175585,L'exécuteur,Crime|Drame|Thriller,crime drame thriller
175705,Themroc,Comédie,comédie
175707,A German Life,Drame,drame
175743,Selbstkritik eines bürgerlichen Hundes,Comédie,comédie
175781,Der Herr Karl,Comédie,comédie
176051,LEGO DC Super Hero Girls - Rêve ou réalité,Animation,animation
176389,Opération Casse‐noisette 2,Animation|Aventure|Comédie|Familial,animation aventure comédie familial
176415,Alles Inklusive,Comédie|Drame,comédie drame
176423,Icare,Documentaire,documentaire
176579,Open Water 3 - Les abîmes de la terreur,Drame|Horreur|Mystère|Thriller,drame horreur mystère thriller
176621,Les vacances du lion Boniface,Animation|Comédie|Familial,animation comédie familial
176805,Little Boxes,Comédie|Drame,comédie drame
176935,Geostorm,Action|Science-Fiction|Thriller,action science-fiction thriller
177185,Maz Jobrani: Immigrant,Comédie,comédie
177285,Sword Art Online : Ordinal Scale,Action|Animation|Aventure|Fantastique|Romance|Science-Fiction,action animation aventure fantastique romance science-fiction
177593,3 Billboards : Les Panneaux de la vengeance,Crime|Drame,crime drame
177615,Lady Bird,Comédie|Drame,comédie drame
177765,Coco,Animation|Aventure|Comédie|Familial|Fantastique|Musique,animation aventure comédie familial fantastique musique
177939,"Night Is Short, Walk on Girl",Animation|Comédie|Fantastique|Romance,animation comédie fantastique romance
178129,Adventures in Plymptoons!,Documentaire,documentaire
178323,Gaga: Five Foot Two,Documentaire|Musique,documentaire musique
178613,Dave Chappelle: Killin' Them Softly,Comédie|Documentaire,comédie documentaire
178615,Front Cover,Comédie|Drame|Romance,comédie drame romance
178827,Paddington 2,Aventure|Comédie|Familial,aventure comédie familial
179053,Blade runner : 2048 Nowhere to Run,Action|Science-Fiction|Thriller,action science-fiction thriller
179073,La Chasse à l'homme,Comédie,comédie
179119,La Mort de Staline,Comédie|Drame|Histoire,comédie drame histoire
179133,La Passion Van Gogh,Animation|Drame|Histoire|Mystère,animation drame histoire mystère
179211,Christina P: Mother Inferior,Comédie,comédie
179427,Dane Cook: Troublemaker,Comédie,comédie
179491,Mayhem : Légitime vengeance,Action|Comédie|Horreur,action comédie horreur
179511,Vert émeraude,Fantastique,fantastique
179709,Wonder Wheel,Drame,drame
179749,Creep 2,Horreur|Thriller,horreur thriller
179813,"LBJ - L.B. Johnson, après Kennedy",Drame|Histoire,drame histoire
179815,L'Affaire Roman J.,Crime|Drame|Thriller,crime drame thriller
179819,Star Wars : Les Derniers Jedi,Action|Aventure|Science-Fiction,action aventure science-fiction
179953,Bad Moms 2,Comédie,comédie
180031,La Forme de l'eau,Drame|Fantastique|Romance,drame fantastique romance
180045,Le Grand Jeu,Crime|Drame,crime drame
180231,Very Bad Dads 2,Comédie,comédie
180297,The Disaster Artist,Comédie|Drame,comédie drame
180497,Pentagon Papers,Drame|Histoire,drame histoire
180985,The Greatest Showman,Drame,drame
180987,Ferdinand,Animation|Aventure|Comédie|Familial,animation aventure comédie familial
181065,Jack Whitehall: At Large,Comédie,comédie
181139,Lynne Koplitz: Hormonal Beast,Comédie,comédie
181315,Phantom Thread,Drame|Romance,drame romance
181413,Too Funny to Fail: The Life & Death of The Dana Carvey Show,Comédie|Documentaire,comédie documentaire
181659,Craig Ferguson: Tickle Fight,Comédie,comédie
181719,Serving in Silence : The Margarethe Cammermeyer Story,Drame|Téléfilm,drame téléfilm
182293,Drôle de chasse,Animation|Comédie|Familial,animation comédie familial
182297,Porky à Zinzinville,Animation|Comédie|Fantastique,animation comédie fantastique
182299,Porky et le Lapin Malin,Animation|Comédie|Familial,animation comédie familial
182639,"La Seconde Renaissance, partie 2",Animation|Science-Fiction,animation science-fiction
182715,Annihilation,Horreur|Science-Fiction,horreur science-fiction
182727,A Christmas Story Live!,Musique|Téléfilm,musique téléfilm
182731,Star Idéale,Comédie|Familial|Science-Fiction|Téléfilm,comédie familial science-fiction téléfilm
182749,Judd Apatow: The Return,Comédie,comédie
182793,Viola di Mare,Drame|Histoire|Romance,drame histoire romance
182823,Bright,Action|Fantastique|Thriller,action fantastique thriller
183011,The Passenger,Action|Thriller,action thriller
183197,Dave Chappelle: Equanimity,Comédie,comédie
183227,Dave Chappelle: The Bird Revelation,Comédie,comédie
183295,Insidious : La Dernière Clé,Horreur|Mystère|Thriller,horreur mystère thriller
183301,The Tale of the Bunny Picnic,Comédie|Familial,comédie familial
183317,Patti Rocks,Comédie|Drame,comédie drame
183611,Game Night,Comédie|Crime|Mystère,comédie crime mystère
183897,L'Île aux chiens,Animation|Aventure|Comédie,animation aventure comédie
183911,The Clapper,Comédie,comédie
183959,Tom Segura: Disgraceful,Comédie,comédie
184015,When We First Met,Comédie|Fantastique|Romance,comédie fantastique romance
184053,Battle Planet,Action|Science-Fiction,action science-fiction
184245,La Jungle plate,Documentaire,documentaire
184471,Tomb Raider,Action|Aventure|Fantastique,action aventure fantastique
184721,Sur le Chemin de la Rédemption,Drame,drame
184791,Fred Armisen: Standup for Drummers,Comédie|Musique,comédie musique
184987,Un Raccourci dans le temps,Aventure|Familial|Fantastique|Science-Fiction,aventure familial fantastique science-fiction
185029,Sans un bruit 2,Horreur|Science-Fiction|Thriller,horreur science-fiction thriller
185031,Alpha,Aventure|Drame,aventure drame
185033,Chasseuse de géants,Drame|Fantastique,drame fantastique
185473,Contrôle parental,Comédie,comédie
185585,Pacific Rim : Uprising,Action|Aventure|Fantastique|Science-Fiction,action aventure fantastique science-fiction
186587,Rampage : Hors de contrôle,Action,action
